Envelope_Name_Corrected,Date,Elevation,Site,destBlockID,Treatment,Taxon,Individual_number,Leaf_number,Wet_Mass_g,Dry_Mass_g,Leaf_Thickness_1_mm,Leaf_Thickness_2_mm,Leaf_Thickness_3_mm,Leaf_Thickness_4_mm,Leaf_Thickness_5_mm,Leaf_Thickness_6_mm,Leaf_Thickness_Ave_mm,Leaf_Area_cm2,SLA_cm2_g,LDMC,StoichLabel,WetFlag,DryFlag,ThickFlag,AreaFlag,GeneralFlag,allComments
NA,2015-08-20,4100,H,HO,LOCAL,Aster asteroides,3,3,NA,0.0058,0.365,0.826,0.398,NA,NA,NA,0.5296666666666666,2.311,398.448275862069,NA,213,NA,Area might be incorrect 2015 weighing,NA,NA,NA,
NA,2015-08-20,4100,H,HO,LOCAL,Salix souliei,4,4,NA,0.0058,0.26,NA,NA,NA,NA,NA,0.26,0.777,133.96551724137933,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3850,A,AO,LOCAL,Halenia elliptica,5,5,0.0274,0.0058,0.389,NA,NA,NA,NA,NA,0.389,1.508,260,0.2116788321167883,NA,Wet mass might be too low,NA,NA,NA,NA,partly eaten
NA,2015-08-20,3000,L,LO,LOCAL,Clinopodium polycephalum,4,4,NA,0.00582,0.235,NA,NA,NA,NA,NA,0.235,1.032,177.319587628866,NA,104,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Pedicularis sima,1,3,NA,0.00588,0.334,NA,NA,NA,NA,NA,0.334,1.156,196.59863945578232,NA,192,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part too white
NA,2015-08-20,3000,L,LO,LOCAL,Epilobium fangii,4,5,NA,0.0059,0.139,0.13,NA,NA,NA,NA,0.1345,1.23,208.47457627118644,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Impatiens infirma,1,2,NA,0.0059,0.1,0.315,NA,NA,NA,NA,0.20750000000000002,3.279,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Lonicera tangutica,1,1,NA,0.0059,0.12,NA,NA,NA,NA,NA,0.12,1.491,252.71186440677968,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Anaphalis nepalensis,4,1,NA,0.0059,0.226,NA,NA,NA,NA,NA,0.226,1.328,225.0847457627119,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Epilobium fangii,1,1,NA,0.0059,0.118,NA,NA,NA,NA,NA,0.118,1.241,210.33898305084747,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana yunnanensis,2,3,NA,0.0059,0.488,NA,NA,NA,NA,NA,0.488,1.299,220.16949152542372,NA,NA,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Pedicularis davidii,1,1,NA,0.0059,0.239,NA,NA,NA,NA,NA,0.239,1.555,263.5593220338983,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Pedicularis sima,2,3,NA,0.0059,0.164,NA,NA,NA,NA,NA,0.164,1.421,240.84745762711864,NA,160,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3850,A,AO,LOCAL,Ajania tenuifolia,2,4,NA,0.0059,0.268,NA,NA,NA,NA,NA,0.268,1.226,207.79661016949152,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Polystichum frigidicola,5,4,NA,0.0059,0.17,NA,NA,NA,NA,NA,0.17,0.991,167.96610169491527,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Potentilla stenophylla,4,2,NA,0.0059,0.326,NA,NA,NA,NA,NA,0.326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Salix souliei,3,2,NA,0.0059,0.342,NA,NA,NA,NA,NA,0.342,0.978,165.76271186440678,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,4100,H,HO,LOCAL,Anaphalis flavescens,2,2,NA,0.0059,0.348,NA,NA,NA,NA,NA,0.348,1.768,299.66101694915255,NA,209,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Anaphalis nepalensis,4,2,NA,0.006,0.337,NA,NA,NA,NA,NA,0.337,1.162,193.66666666666666,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana yunnanensis,2,1,NA,0.006,0.468,NA,NA,NA,NA,NA,0.468,1.435,239.16666666666666,NA,NA,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Microula sikkimensis,1,1,NA,0.006,0.337,NA,NA,NA,NA,NA,0.337,1.923,320.5,NA,156,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum cyanandrum,1,5,NA,0.006,0.316,NA,NA,NA,NA,NA,0.316,0.161,26.833333333333332,NA,163,Wet mass might be incorrect Wet < Dry #zap,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Carex agglomerata,5,4,NA,0.006,0.294,NA,NA,NA,NA,NA,0.294,0.514,85.66666666666667,NA,NA,NA,NA,NA,NA,NA,
NA,2015-08-20,4100,H,HO,LOCAL,Rhododendron websterianum,2,2,NA,0.006,0.384,NA,NA,NA,NA,NA,0.384,0.642,107,NA,226,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Clinopodium polycephalum,1,4,NA,0.00601,0.128,NA,NA,NA,NA,NA,0.128,1.448,240.93178036605659,NA,133,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Veronica ciliata,1,4,NA,0.00601,0.349,NA,NA,NA,NA,NA,0.349,1.956,325.4575707154742,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Clinopodium polycephalum,1,2,NA,0.00602,0.128,NA,NA,NA,NA,NA,0.128,1.38,229.23588039867107,NA,133,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Clinopodium polycephalum,1,5,NA,0.00602,0.097,NA,NA,NA,NA,NA,0.097,1.406,233.5548172757475,NA,133,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Arundinaria faberi,1,1,NA,0.0061,0.124,0.158,NA,NA,NA,NA,0.14100000000000001,1.392,228.1967213114754,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Pseudocystopteris davidii,3,3,NA,0.0061,0.127,NA,NA,NA,NA,NA,0.127,1.151,188.68852459016392,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Veronica laxa,4,4,NA,0.0061,0.242,0.185,0.322,0.263,NA,NA,0.253,1.705,279.5081967213115,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Artemisia flaccida,1,1,NA,0.0061,0.229,NA,NA,NA,NA,NA,0.229,1.089,178.52459016393442,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Aster asteroides,2,3,NA,0.0061,0.279,NA,NA,NA,NA,NA,0.279,1.336,219.01639344262296,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Epilobium fangii,1,4,NA,0.0061,0.163,NA,NA,NA,NA,NA,0.163,1.402,229.83606557377047,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Veronica szechuanica,1,3,NA,0.0061,0.164,NA,NA,NA,NA,NA,0.164,2.355,386.06557377049177,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Veronica szechuanica,2,2,NA,0.0061,0.169,NA,NA,NA,NA,NA,0.169,1.223,200.49180327868854,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Veronica szechuanica,4,4,NA,0.0061,0.21,NA,NA,NA,NA,NA,0.21,2.751,450.983606557377,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Aster asteroides,2,3,NA,0.0061,0.311,NA,NA,NA,NA,NA,0.311,1.589,260.4918032786885,NA,183,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Pedicularis trichoglossa,1,2,NA,0.0061,0.378,NA,NA,NA,NA,NA,0.378,1.333,218.52459016393442,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Kobresia cercostachys,3,2,0.018,0.0061,0.336,0.302,NA,NA,NA,NA,0.319,0.5529999999999999,90.65573770491801,0.33888888888888896,NA,Wet mass might be too low,NA,NA,NA,NA,brown
NA,2015-08-20,4100,H,HO,LOCAL,Pedicularis mussotii var. lophocentra,1,1,NA,0.00614,0.32,NA,NA,NA,NA,NA,0.32,1.217,198.20846905537462,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Artemisia flaccida,4,4,NA,0.0062,0.214,0.289,0.174,NA,NA,NA,0.22566666666666665,1.298,209.35483870967744,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Pseudocystopteris davidii,3,1,NA,0.0062,0.123,NA,NA,NA,NA,NA,0.123,1.183,190.80645161290323,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Clinopodium polycephalum,5,3,NA,0.0062,0.178,0.293,NA,NA,NA,NA,0.2355,0.988,159.3548387096774,NA,105,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Polygonum runcinatum,3,1,NA,0.0062,0.282,0.365,0.26,NA,NA,NA,0.30233333333333334,2.734,440.9677419354839,NA,116,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Arundinaria faberi,1,2,NA,0.0062,0.152,NA,NA,NA,NA,NA,0.152,1.122,180.9677419354839,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,leaf folded
NA,2015-08-20,3500,M,MO,LOCAL,Carex sp1,1,4,NA,0.0062,0.221,0.18,NA,NA,NA,NA,0.2005,1.051,169.51612903225805,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Hypericum wightianum,4,5,NA,0.0062,0.125,NA,NA,NA,NA,NA,0.125,1.44,232.25806451612902,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Pedicularis sima,4,5,NA,0.0062,0.306,NA,NA,NA,NA,NA,0.306,1.138,183.54838709677418,NA,162,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Prunella vulgaris,3,3,NA,0.0062,0.229,NA,NA,NA,NA,NA,0.229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Prunella vulgaris,4,5,NA,0.0062,0.292,NA,NA,NA,NA,NA,0.292,1.352,218.06451612903228,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Ajania tenuifolia,1,2,NA,0.0062,0.295,NA,NA,NA,NA,NA,0.295,1.46,235.48387096774195,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Aster asteroides,3,2,NA,0.0062,0.378,0.262,NA,NA,NA,NA,0.32,6.676,NA,NA,213,NA,Area might be incorrect 2015 weighing,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Salix souliei,2,2,NA,0.0062,0.26,NA,NA,0.22,0.068,0.288,0.209,0.927,149.51612903225808,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part too white
NA,2015-08-20,4100,H,HO,LOCAL,Salix souliei,2,3,NA,0.0062,0.522,NA,NA,0.394,0.142,0.25,0.327,0.973,156.93548387096774,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Halenia elliptica,5,1,NA,0.0062,0.367,NA,NA,NA,NA,NA,0.367,1.66,267.741935483871,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Geranium nepalense,2,4,NA,0.00624,0.139,NA,NA,NA,NA,NA,0.139,1.642,263.14102564102564,NA,110,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3000,L,LO,LOCAL,Plantago asiatica,4,4,NA,0.0063,0.228,0.21,NA,NA,NA,NA,0.219,2.134,338.73015873015873,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Veronica laxa,1,2,NA,0.0063,0.176,NA,NA,NA,NA,NA,0.176,1.817,288.4126984126984,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Anaphalis flavescens,5,4,NA,0.0063,0.349,NA,NA,NA,NA,NA,0.349,1.088,172.6984126984127,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Carex sp1,1,1,NA,0.0063,0.217,0.243,0.149,NA,NA,NA,0.20299999999999999,1.017,161.42857142857142,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana yunnanensis,2,5,NA,0.0063,0.681,NA,NA,NA,NA,NA,0.681,1.324,210.15873015873018,NA,NA,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum runcinatum,3,1,NA,0.0063,0.313,NA,NA,NA,NA,NA,0.313,1.881,298.57142857142856,NA,167,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3500,M,MO,LOCAL,Prunella vulgaris,5,3,NA,0.0063,0.227,NA,NA,NA,NA,NA,0.227,1.705,270.63492063492066,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Swertia macrosperma,3,1,NA,0.0063,0.166,NA,NA,NA,NA,NA,0.166,NA,NA,NA,178,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Thalictrum javanicum,1,2,NA,0.0063,0.054,NA,NA,NA,NA,NA,0.054,2.094,332.38095238095235,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Youngia racemifera,5,3,NA,0.0063,0.23,0.229,NA,NA,NA,NA,0.2295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Anaphalis nepalensis,3,5,NA,0.0063,0.432,NA,NA,NA,NA,NA,0.432,1.139,180.79365079365078,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Pedicularis sp1,1,3,NA,0.0063,0.47,0.36,0.46,NA,NA,NA,0.43,1.572,249.52380952380952,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Pyrethrum tatsienense,3,3,NA,0.0063,0.41,0.37,0.25,NA,NA,NA,0.3433333333333333,1.297,205.87301587301587,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Artemisia flaccida,2,5,NA,0.0064,0.31,0.409,0.291,NA,NA,NA,0.33666666666666667,0.987,154.21875,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Elsholtzia sp,1,1,NA,0.0064,0.096,NA,NA,NA,NA,NA,0.096,2.667,416.71874999999994,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Epilobium fangii,2,3,NA,0.0064,0.207,0.334,0.149,NA,NA,NA,0.23,1.902,297.1875,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Lonicera tangutica,1,3,NA,0.0064,0.133,NA,NA,NA,NA,NA,0.133,1.783,278.59375,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Polygonatum cirrhifolium,1,2,NA,0.0064,0.248,0.206,NA,NA,NA,NA,0.22699999999999998,1.796,280.625,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Veronica laxa,2,3,NA,0.0064,0.196,0.192,0.181,NA,NA,NA,0.18966666666666668,2.119,331.09375,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Anaphalis nepalensis,3,2,NA,0.0064,0.241,NA,NA,NA,NA,NA,0.241,1.48,231.25,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Gentiana yunnanensis,2,4,NA,0.0064,0.609,NA,NA,NA,NA,NA,0.609,1.388,216.87499999999997,NA,NA,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,Area possibly wrong_duplicate EnvelopeName_matching area and mass arranged by size and mass,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Veronica szechuanica,1,1,NA,0.0064,0.152,NA,NA,NA,NA,NA,0.152,2.237,349.53125,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Saxifraga stellariifolia,2,5,NA,0.0064,0.453,NA,NA,NA,NA,NA,0.453,1.539,240.46874999999997,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Kobresia sp1,4,5,NA,0.0064,0.301,0.265,NA,NA,NA,NA,0.28300000000000003,0.971,151.71875,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Salix souliei,2,5,NA,0.0064,0.284,NA,NA,NA,NA,NA,0.284,1.003,156.71874999999997,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part too white
NA,2015-08-20,4100,H,HO,LOCAL,Chamaesium viridiflorum,1,3,NA,0.0064,0.36,NA,NA,NA,NA,NA,0.36,1.3619999999999999,212.81249999999997,NA,215,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,large part of stalk missing
NA,2015-08-20,4100,H,HO,LOCAL,Kobresia cercostachys,3,4,0.018,0.0064,0.536,0.614,NA,NA,NA,NA,0.575,0.482,75.3125,0.3555555555555556,NA,Wet mass might be too low,NA,NA,NA,NA,brown
NA,2015-08-20,3850,A,AO,LOCAL,Halenia elliptica,5,2,0.026,0.0064,0.427,NA,NA,NA,NA,NA,0.427,1.409,220.15625,0.24615384615384617,NA,Wet mass might be too low,NA,NA,NA,NA,partly eaten
NA,2015-08-20,3000,L,LO,LOCAL,Anemone rivularis,1,5,NA,0.0065,0.181,0.188,NA,NA,NA,NA,0.1845,1.382,212.6153846153846,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Pseudocystopteris davidii,4,5,NA,0.0065,0.105,NA,NA,NA,NA,NA,0.105,1.036,159.3846153846154,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Impatiens infirma,1,1,NA,0.0065,0.379,0.094,NA,NA,NA,NA,0.2365,3.119,479.8461538461539,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Epilobium fangii,4,1,NA,0.0065,0.124,NA,NA,NA,NA,NA,0.124,1.236,190.15384615384616,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Hemiphragma heterophyllum,2,4,NA,0.0065,0.177,NA,NA,NA,NA,NA,0.177,1.76,270.7692307692308,NA,142,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Microula sikkimensis,2,1,NA,0.0065,0.298,NA,NA,NA,NA,NA,0.298,2.3,353.8461538461538,NA,157,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Polygonum runcinatum,1,4,NA,0.0065,0.288,NA,NA,NA,NA,NA,0.288,1.888,290.46153846153845,NA,165,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3850,A,AO,LOCAL,Ajania tenuifolia,1,1,NA,0.0065,0.288,NA,NA,NA,NA,NA,0.288,1.397,214.92307692307693,NA,NA,NA,NA,NA,NA,NA,
NA,2015-08-20,3850,A,AO,LOCAL,Anaphalis nepalensis,3,2,NA,0.0065,0.774,NA,NA,NA,NA,NA,0.774,1.3,200.00000000000003,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Carex agglomerata,1,2,NA,0.0065,0.272,NA,NA,NA,NA,NA,0.272,1.072,164.92307692307693,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Polystichum frigidicola,3,4,NA,0.0065,0.97,NA,NA,NA,NA,NA,0.97,0.726,111.6923076923077,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Salix souliei,5,3,NA,0.0065,0.288,NA,NA,NA,NA,NA,0.288,1.044,160.61538461538464,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,3000,L,LO,LOCAL,Clinopodium polycephalum,2,1,NA,0.0066,0.218,0.271,0.227,NA,NA,NA,0.23866666666666667,1.656,250.9090909090909,NA,102,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Arundinaria faberi,1,1,NA,0.0066,0.179,NA,NA,NA,NA,NA,0.179,0.756,114.54545454545455,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,leaf folded in half
NA,2015-08-20,3500,M,MO,LOCAL,Prunella vulgaris,2,3,NA,0.0066,0.276,NA,NA,NA,NA,NA,0.276,1.598,242.12121212121212,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Prunella vulgaris,3,2,NA,0.0066,0.271,NA,NA,NA,NA,NA,0.271,1.801,272.8787878787879,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Youngia racemifera,3,4,NA,0.0066,0.124,NA,NA,NA,NA,NA,0.124,1.583,239.84848484848484,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Aletris pauciflora,2,3,NA,0.0066,0.333,NA,NA,NA,NA,NA,0.333,1.387,210.15151515151516,NA,207,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,part of leaf too white
NA,2015-08-20,4100,H,HO,LOCAL,Polygonatum cirrhifolium,1,3,NA,0.0066,0.254,NA,NA,NA,NA,NA,0.254,2.208,334.54545454545456,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Saxifraga stellariifolia,1,2,NA,0.0066,0.399,NA,NA,NA,NA,NA,0.399,2.525,382.57575757575756,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Arundinaria faberi,3,3,NA,0.0067,0.13,NA,NA,NA,NA,NA,0.13,1.423,212.38805970149252,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Arundinaria faberi,4,2,NA,0.0067,0.535,0.644,NA,NA,NA,NA,0.5895,0.712,106.26865671641791,NA,NA,NA,NA,NA,Area might be incorrect eaten cut white etc,NA,leaf folded
NA,2015-08-20,3000,L,LO,LOCAL,Myriactis nepalensis,1,4,NA,0.0067,0.257,0.236,NA,NA,NA,NA,0.2465,1.106,165.07462686567166,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Artemisia flaccida,3,2,NA,0.0067,0.215,NA,NA,NA,NA,NA,0.215,1.258,187.76119402985074,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Arundinaria faberi,3,1,NA,0.0067,0.13,NA,NA,NA,NA,NA,0.13,3.404,NA,NA,NA,NA,Area might be incorrect 2015 weighing,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Rhodiola yunnanensis,1,2,NA,0.0067,0.286,NA,NA,NA,NA,NA,0.286,1.39,207.46268656716416,NA,170,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Rhodiola yunnanensis,1,3,NA,0.0067,0.307,NA,NA,NA,NA,NA,0.307,1.658,247.46268656716416,NA,170,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Anaphalis flavescens,5,5,NA,0.0067,0.489,NA,NA,NA,NA,NA,0.489,1.452,216.71641791044775,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Aster asteroides,2,4,NA,0.0067,0.443,NA,NA,NA,NA,NA,0.443,2.174,324.47761194029846,NA,183,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Pyrethrum tatsienense,1,1,NA,0.0067,0.402,0.518,NA,NA,NA,NA,0.46,0.946,141.19402985074626,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Pyrethrum tatsienense,1,4,NA,0.0067,0.516,0.552,NA,NA,NA,NA,0.534,0.833,124.32835820895521,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,4100,H,HO,LOCAL,Pyrethrum tatsienense,1,1,NA,0.0067,0.714,NA,NA,NA,NA,NA,0.714,1.267,189.10447761194027,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Halenia elliptica,3,5,NA,0.0067,0.277,NA,NA,NA,NA,NA,0.277,1.451,216.56716417910448,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3850,A,AO,LOCAL,Halenia elliptica,5,3,NA,0.0067,0.38,NA,NA,NA,NA,NA,0.38,1.69,252.23880597014923,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Anaphalis nepalensis,1,5,NA,0.0068,0.183,0.173,0.197,NA,NA,NA,0.18433333333333332,1.485,218.3823529411765,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Anaphalis nepalensis,5,3,NA,0.0068,0.301,0.252,0.269,NA,NA,NA,0.274,1.001,147.20588235294116,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3000,L,LO,LOCAL,Impatiens infirma,1,4,NA,0.0068,0.125,0.133,0.125,NA,NA,NA,0.12766666666666668,2.27,333.82352941176475,NA,NA,NA,NA,NA,NA,NA,NA
NA,2015-08-20,3500,M,MO,LOCAL,Epilobium fangii,3,1,NA,0.0068,0.178,NA,NA,NA,NA,NA,0.178,1.465,215.44117647058826,NA,NA,NA,NA,NA,NA,NA,NA
