species,site,elevation,treatment,plot_id,tier,trait_name,trait_value,latitude,longitude,burn_year,aspect,year,gradient
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,33,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.0124,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.006,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,0.3228,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,26.0322580645161,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.483870967741936,-13.176034,-71.628828,,,2018,Central Andes
Rhynchospora macrochaeta,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,plant_height_cm,50,-13.176252,-71.628819,,,2018,Central Andes
Rhynchospora macrochaeta,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,wet_mass_g,0.0257142857142857,-13.176252,-71.628819,,,2018,Central Andes
Rhynchospora macrochaeta,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,dry_mass_g,0.0119285714285714,-13.176252,-71.628819,,,2018,Central Andes
Rhynchospora macrochaeta,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,leaf_area_cm2,0.908071428571428,-13.176252,-71.628819,,,2018,Central Andes
Rhynchospora macrochaeta,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,sla_cm2_g,35.3138888888889,-13.176252,-71.628819,,,2018,Central Andes
Rhynchospora macrochaeta,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,ldmc,0.463888888888889,-13.176252,-71.628819,,,2018,Central Andes
Polypogon sp,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,plant_height_cm,14,-13.176252,-71.628819,,,2018,Central Andes
Polypogon sp,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,leaf_area_cm2,0.298,-13.176252,-71.628819,,,2018,Central Andes
Vaccinium floribundum,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,plant_height_cm,50,-13.176195,-71.628844,,,2018,Central Andes
Vaccinium floribundum,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,wet_mass_g,0.016,-13.176195,-71.628844,,,2018,Central Andes
Vaccinium floribundum,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,leaf_area_cm2,0.431333333333333,-13.176195,-71.628844,,,2018,Central Andes
Vaccinium floribundum,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,sla_cm2_g,26.9583333333333,-13.176195,-71.628844,,,2018,Central Andes
Polypogon sp,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,plant_height_cm,23,-13.176252,-71.628819,,,2018,Central Andes
Polypogon sp,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,wet_mass_g,0.000333333333333333,-13.176252,-71.628819,,,2018,Central Andes
Polypogon sp,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,leaf_area_cm2,0.221666666666667,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,plant_height_cm,6,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,wet_mass_g,0.056,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,dry_mass_g,0.007,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,leaf_area_cm2,1.918,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,sla_cm2_g,34.25,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,ldmc,0.125,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,plant_height_cm,15,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,wet_mass_g,0.03,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,dry_mass_g,0.005,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,leaf_area_cm2,1.118,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,sla_cm2_g,37.2666666666667,-13.176252,-71.628819,,,2018,Central Andes
Halenia umbellata,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,ldmc,0.166666666666667,-13.176252,-71.628819,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,16,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.021,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.00808333333333333,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,0.57525,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,27.3928571428571,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.384920634920635,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,16,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.02325,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.0108333333333333,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,0.579583333333333,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,24.9283154121864,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.465949820788531,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,23,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,26.6117216117216,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.465201465201465,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,22,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,23.5165876777251,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.42654028436019,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,plant_height_cm,3,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,wet_mass_g,0.18,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,dry_mass_g,0.0336666666666667,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,leaf_area_cm2,4.39,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,sla_cm2_g,24.3888888888889,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,ldmc,0.187037037037037,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,c_percent,48.96,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,n_percent,2.08,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,cn_ratio,23.5384615384615,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,plant_height_cm,11,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,wet_mass_g,0.262333333333333,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,dry_mass_g,0.0403333333333333,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,leaf_area_cm2,5.13533333333333,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,sla_cm2_g,19.5756035578145,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,ldmc,0.153748411689962,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,c_percent,49.14,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,n_percent,1.91,-13.176195,-71.628844,,,2018,Central Andes
Chaptalia cordata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,cn_ratio,25.7277486910995,-13.176195,-71.628844,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,15,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.0245454545454545,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.0109090909090909,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,0.623818181818182,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,25.4148148148148,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.444444444444444,-13.176034,-71.628828,,,2018,Central Andes
Elaphoglossum amphioxys,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,20,-13.176034,-71.628828,,,2018,Central Andes
Elaphoglossum amphioxys,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,2.999,-13.176034,-71.628828,,,2018,Central Andes
Elaphoglossum amphioxys,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,1.147,-13.176034,-71.628828,,,2018,Central Andes
Elaphoglossum amphioxys,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,41.51,-13.176034,-71.628828,,,2018,Central Andes
Elaphoglossum amphioxys,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,13.8412804268089,-13.176034,-71.628828,,,2018,Central Andes
Elaphoglossum amphioxys,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.382460820273425,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,20,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,22.5215419501134,-13.176034,-71.628828,,,2018,Central Andes
Baccharis genistelloides,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.435374149659864,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,10,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.048,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.008,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,2.465,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,51.3541666666667,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.166666666666667,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,14,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.041,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.01,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,1.991,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,48.5609756097561,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.24390243902439,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,12,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.048,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.008,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,2.409,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,50.1875,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.166666666666667,-13.176034,-71.628828,,,2018,Central Andes
Miconia rotundifolia,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,2,-13.176034,-71.628828,,,2018,Central Andes
Miconia rotundifolia,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.061,-13.176034,-71.628828,,,2018,Central Andes
Miconia rotundifolia,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.012,-13.176034,-71.628828,,,2018,Central Andes
Miconia rotundifolia,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,2.302,-13.176034,-71.628828,,,2018,Central Andes
Miconia rotundifolia,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,37.7377049180328,-13.176034,-71.628828,,,2018,Central Andes
Miconia rotundifolia,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.19672131147541,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,15,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.061,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.014,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,2.423,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,39.7213114754098,-13.176034,-71.628828,,,2018,Central Andes
Halenia umbellata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.229508196721311,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,43,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.0066,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.0029,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,0.3116,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,47.2121212121212,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.439393939393939,-13.176034,-71.628828,,,2018,Central Andes
Euphorbia huanchahana,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,plant_height_cm,12,-13.176252,-71.628819,,,2018,Central Andes
Elaphoglossum huacsaro,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,plant_height_cm,12,-13.176252,-71.628819,,,2018,Central Andes
Elaphoglossum huacsaro,ACJ,3492.4,C,PE_ACJ_C_5,Peru_2018,plant_height_cm,19,-13.176252,-71.628819,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,23,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.0108,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.0056,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,0.2528,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,23.4074074074074,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.518518518518519,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,27,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.008,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.0044,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,0.223,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,27.875,-13.176034,-71.628828,,,2018,Central Andes
Pernettya prostrata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.55,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,15,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.77,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,14.1795,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,18.4149350649351,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,9,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.147666666666667,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.0243333333333333,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,2.758,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,18.6772009029345,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.164785553047404,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,c_percent,45.21,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,n_percent,1.09,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,cn_ratio,41.4770642201835,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,12,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.3085,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,5.6605,-13.176034,-71.628828,,,2018,Central Andes
Chaptalia cordata,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,18.3484602917342,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,plant_height_cm,12,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,wet_mass_g,0.0120909090909091,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,dry_mass_g,0.00472727272727273,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,leaf_area_cm2,0.424909090909091,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,sla_cm2_g,35.1428571428571,-13.176034,-71.628828,,,2018,Central Andes
Vaccinium floribundum,ACJ,3487.4,C,PE_ACJ_C_1,Peru_2018,ldmc,0.390977443609023,-13.176034,-71.628828,,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,plant_height_cm,14,-13.169447,-71.634022,2005,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,wet_mass_g,0.16,-13.169447,-71.634022,2005,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,dry_mass_g,0.096,-13.169447,-71.634022,2005,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,leaf_area_cm2,5.456,-13.169447,-71.634022,2005,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,sla_cm2_g,34.1,-13.169447,-71.634022,2005,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,ldmc,0.6,-13.169447,-71.634022,2005,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,c_percent,50.49,-13.169447,-71.634022,2005,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,n_percent,0.82,-13.169447,-71.634022,2005,,2018,Central Andes
Gaultheria glomerata,ACJ,3446.3,B,PE_ACJ_B_3,Peru_2018,cn_ratio,61.5731707317073,-13.169447,-71.634022,2005,,2018,Central Andes
Paspalum bonplandianum,QUE,3882.9,B,PE_QUE_B_1,Peru_2018,plant_height_cm,7,-13.213786,-71.619294,2005,,2018,Central Andes
Paspalum bonplandianum,QUE,3882.9,B,PE_QUE_B_1,Peru_2018,wet_mass_g,0.00328571428571429,-13.213786,-71.619294,2005,,2018,Central Andes
Paspalum bonplandianum,QUE,3882.9,B,PE_QUE_B_1,Peru_2018,dry_mass_g,0.002,-13.213786,-71.619294,2005,,2018,Central Andes
Paspalum bonplandianum,QUE,3882.9,B,PE_QUE_B_1,Peru_2018,leaf_area_cm2,0.227571428571429,-13.213786,-71.619294,2005,,2018,Central Andes
Paspalum bonplandianum,QUE,3882.9,B,PE_QUE_B_1,Peru_2018,sla_cm2_g,69.2608695652174,-13.213786,-71.619294,2005,,2018,Central Andes
Paspalum bonplandianum,QUE,3882.9,B,PE_QUE_B_1,Peru_2018,ldmc,0.608695652173913,-13.213786,-71.619294,2005,,2018,Central Andes
Pernettya prostrata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,plant_height_cm,29,-13.176195,-71.628844,,,2018,Central Andes
Pernettya prostrata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,wet_mass_g,0.00772727272727273,-13.176195,-71.628844,,,2018,Central Andes
Pernettya prostrata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,dry_mass_g,0.00509090909090909,-13.176195,-71.628844,,,2018,Central Andes
Pernettya prostrata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,leaf_area_cm2,0.212090909090909,-13.176195,-71.628844,,,2018,Central Andes
Pernettya prostrata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,sla_cm2_g,27.4470588235294,-13.176195,-71.628844,,,2018,Central Andes
Pernettya prostrata,ACJ,3490,C,PE_ACJ_C_4,Peru_2018,ldmc,0.658823529411765,-13.176195,-71.628844,,,2018,Central Andes
